3475996311495215	false
3475997196621695	false
3476001294281594	false
3476003118586439	false
3476004406604577	false
3476011099904602	false
3476014229176895	false
3476047150609199	false
3476055656644087	false
3476176397792474	non-rumor
3476347987243728	false
3476366005708918	false
3476375468407135	false
3476379494883694	false
3476433059938818	false
3476452156883386	false
3476463481768425	false
3476496058745719	false
3476536713907169	false
3476551272666639	false
3476554078362696	false
3476556960113464	false
3476559849884422	false
3476564970344448	false
3476566317719846	false
3476569358351888	false
3476573711898284	false
3476653320024104	false
3476671204519909	false
3476689298354467	false
3476693899950085	false
3476694629370866	false
3476699603835744	false
3476703361978782	false
3476709573976614	false
3476720315058074	false
3476720403686044	false
3476724542925166	false
3476728628724751	false
3476736518116035	false
3476741144504142	false
3476742636930340	false
3476748715233639	false
3476748811452994	false
3476751323900108	false
3476754284979460	false
3476756831300415	false
3476757086903786	false
3476761289518680	false
3476770433092020	false
3476774355014599	false
3476786354136193	false
3476789282686011	false
3476792642345808	false
3476808219775928	false
3476828583155088	false
3476847167991333	false
3476847243082976	false
3476892676051790	false
3476903199574746	false
3476904852571197	false
3476913014630101	false
3477074696556911	false
3477075472427998	false
3477110834353749	false
3477260172103754	false
3477264421699168	non-rumor
3477387511088019	false
3477395653052393	false
3477544462167812	false
3477623935884031	non-rumor
3477636225244970	false
3477641384873706	false
3477645428071034	false
3477649144126147	false
3477785811268462	false
3477832837695365	false
3477849484677354	false
3477927952120795	false
3477940169720424	false
3477943483403687	false
3477989117589821	non-rumor
3478206348931968	false
3478258433847667	false
3478297025297295	false
3478344538091714	false
3478461773912071	false
3478611753805809	false
3478614278383900	false
3478693148247110	false
3478700387008482	false
3478713406418470	non-rumor
3478718410227778	false
3478749062799473	false
3478820784587744	false
3478848236361500	false
3478863390881124	false
3478872286876878	false
3478873583320527	false
3478907988973801	false
3478912548201005	false
3479034115970282	false
3479427033665976	false
3479432260028908	false
3479591228668237	false
3479604658932357	non-rumor
3479646236584041	false
3479662610836567	false
3479678805595388	false
3479752637974104	false
3479755288487484	false
3479908011902517	false
3479953821848171	false
3479956317568921	false
3480160911370792	non-rumor
3480446090739784	false
3480453215994714	false
3480497768613174	false
3480524767435929	non-rumor
3480528210276525	non-rumor
3480707001144602	false
3480774739092721	false
3480826623197529	non-rumor
3481128558350104	false
3481406094996295	false
3481413565663708	false
3481472155823132	false
3481776967900908	false
3481849667911377	false
3481870262536710	false
3481875903914439	false
3481894371372964	false
3481908875335317	false
3482085341954841	false
3482093444843170	false
3482129147234171	false
3482227805732735	false
3482294985747785	false
3482454025429817	false
3482503652382705	false
3482530500417871	false
3482538712218282	false
3482573265648766	false
3482634359698716	false
3482704601082178	false
3482907555552365	non-rumor
3483033246135049	non-rumor
3483061063076840	false
3483063583782112	false
3483251991815500	non-rumor
3483288419645192	false
3483327027791525	non-rumor
3483934161391991	non-rumor
3483961038872775	false
3483981330353754	false
3484080714987190	false
3484377063826489	false
3484391252789011	false
3484399150588225	false
3484401055105935	false
3484401692017275	false
3484401939493750	false
3484401952642594	false
3484403570896812	false
3484404997459078	false
3484405244976656	false
3484406834408808	false
3484415605205182	false
3484419925117064	false
3484420696534784	false
3484429249048172	false
3484429588852111	false
3484432814099833	false
3484442163066222	false
3484491677245790	false
3484519405492647	false
3484520085121839	false
3484651085456735	false
3484661135482506	false
3484703426810984	false
3484706283005758	false
3484724339608937	false
3484774495016696	false
3484788059533944	false
3485011523234912	false
3485013402340207	false
3485028749216845	false
3485063653900560	false
3485365795239563	false
3485366437050016	false
3485369632911837	false
3485384707026662	false
3485432052860221	false
3485437719294972	false
3485445931062285	false
3485463900094387	false
3485466512596739	false
3485521986263315	false
3485718775574527	false
3485745111589213	false
3485790535605269	false
3485882990955466	false
3485902771037131	false
3486168438022990	false
3486263653132914	false
3486274633376676	non-rumor
3486489126619759	false
3486530447983364	false
3486567127953437	false
3486585045774431	false
3486673457841762	false
3486688405703165	non-rumor
3486691253958660	false
3486783347798216	false
3486843071090659	false
3486845608638980	false
3486854890044793	false
3486908975574158	non-rumor
3486980387807610	false
3486986402905181	false
3486993755138946	false
3487036646825707	false
3487160143823574	false
3487165072180570	non-rumor
3487191655426766	false
3487238812292624	false
3487239915378586	false
3487316846362296	false
3487319200055757	false
3487333800556483	false
3487357246294956	false
3487373335401384	false
3487564139075943	false
3487579301290745	false
3487581708809960	false
3487608887436332	false
3487620577388688	false
3487641032588572	false
3487675674072268	false
3487700189668878	false
3487706250691298	false
3487894423824142	false
3487961456321584	false
3488001407700350	false
3488048661079851	false
3488068805912999	false
3488069040840160	false
3488131343069735	non-rumor
3488136284266282	non-rumor
3488323454364109	false
3488336150630619	false
3488429172031138	false
3488491822842461	non-rumor
3488623943077074	false
3488643824348820	non-rumor
3488713802136794	false
3488736321072433	false
3488795100412304	non-rumor
3488800305562925	false
3488801890821546	false
3488808240636203	false
3488808366711890	false
3488823655078819	false
3488826536577004	false
3488834052879768	false
3488841124105986	false
3488846258262847	non-rumor
3488848166740066	false
3488860002774854	false
3488860103182657	false
3488860622959802	false
3488870240452997	false
3488980601462787	false
3488985853178103	false
3488989674101466	false
3488998049645638	false
3489009952634298	false
3489016391886223	false
3489035374832682	false
3489035978933121	false
3489064139503488	false
3489068896186317	false
3489082904953389	false
3489090936868577	false
3489091498346620	false
3489096049680543	false
3489096444185203	false
3489097953609637	false
3489099614454084	false
3489101477126498	false
3489105411393740	false
3489108179116905	false
3489110939758010	false
3489120016355026	false
3489137766221618	false
3489142434505515	false
3489147207827234	false
3489153994433578	false
3489157286822636	false
3489163980623509	false
3489185887889575	false
3489186630221600	false
3489202996195214	false
3489225288276286	false
3489438447217862	false
3489442075923379	false
3489472027325168	false
3489510606556319	false
3489762868350456	non-rumor
3489846120931927	false
3489892804149018	false
3489907987681057	false
3489937448229372	false
3489942821335796	false
3490019467667327	false
3490079798609754	false
3490082080383734	false
3490083770692016	false
3490095649239067	false
3490113894293453	false
3490117287436856	false
3490292449965980	false
3490880437044775	false
3491014906301836	false
3491022178861871	false
3491368825851241	false
3491383639981633	false
3491387909846822	non-rumor
3491392452054564	non-rumor
3491392947295217	non-rumor
3491543916953598	false
3491544621466572	false
3491544864925209	false
3491546567738403	false
3491546966012511	false
3491548534228211	false
3491549667144074	false
3491550992977247	false
3491551634579276	false
3491552036431207	false
3491553588609239	false
3491555228499082	false
3491555589673815	false
3491564464892130	false
3491568721987017	false
3491571859596491	false
3491576213000165	false
3491582114671030	false
3491585033754109	false
3491594072714093	false
3491611545989751	false
3491623524636311	false
3491643027771174	false
3491706714410644	false
3491717829841601	false
3491728411990928	false
3491758837369120	non-rumor
3491916861467733	false
3491972712674827	false
3492002199258485	false
3492067357689689	false
3492098550161083	false
3492120985737840	non-rumor
3492298274631749	false
3492306789391522	false
3492313617595414	false
3492333762865738	false
3492333909830321	false
3492335394659283	false
3492337940615684	false
3492438201386444	false
3492443267520328	false
3492446053240133	false
3492448519351538	false
3492449014411924	false
3492449035178406	false
3492459252380301	false
3492459734875522	false
3492483105635164	non-rumor
3492491900931319	false
3492658964036815	false
3492701478000644	false
3492710012471539	false
3492737561395470	false
3492839960872769	false
3493004046488512	false
3493025545786832	false
3493096409268713	false
3493189724090283	false
3493200461638007	false
3493209369705753	non-rumor
3493217721117209	false
3493352454615919	false
3493401536294919	false
3493463742206046	false
3493571552813069	non-rumor
3493572253028860	non-rumor
3493708597108003	false
3493743171201367	false
3493875048243620	false
3493879288634088	false
3493888415670451	false
3494171795104491	false
3494245048543363	false
3494274467714165	non-rumor
3494620366946102	false
3494845165558900	false
3494885757600474	false
3495220068943200	false
3495222657050518	false
3495318807631968	false
3495366957480235	non-rumor
3495381470293153	false
3495585271593099	false
3495640019701213	false
3495660563571954	false
3495729601661914	false
3495745049431350	false
3495745049431351	false
3495965648820880	non-rumor
3496244897298218	false
3496365798037366	false
3496411741555677	non-rumor
3496623327531255	false
3496628361121803	false
3496809274098555	false
3496972759143336	false
3497007362625593	false
3497008692459951	false
3497079273523040	false
3497344144309737	false
3497885721431130	non-rumor
3497940054647275	false
3498148767247403	false
3498165074635652	false
3498256908709310	false
3498283227865304	non-rumor
3498478561361651	false
3498498710659473	false
3498552099553675	false
3498569279311346	false
3498577018422805	false
3498638225486469	false
3498781704211712	false
3498817838136682	non-rumor
3498832740966369	false
3498854609883720	false
3498869415811827	false
3498870451692065	false
3498871676730328	false
3498960855601223	false
3499135082795848	false
3499161628022251	false
3499181094188702	false
3499193706686298	false
3499245883634226	false
3499370114821597	non-rumor
3499370391367613	non-rumor
3499582631364492	false
3499630773739007	false
3499877922886432	false
3499922047806436	false
3499972223441383	false
3500050099603934	false
3500083960436926	false
3500236574025109	false
3500269000576161	false
3500355843268563	false
3500420544653787	false
3500428073857022	false
3500428216243674	false
3500592116827973	false
3500632478948697	false
3500640565556485	false
3500752607250904	false
3500763278016493	false
3500799772207648	false
3500799898784795	false
3500800086806326	false
3500808966857156	non-rumor
3500938604210119	false
3500947630475466	false
3500965435418414	false
3500969977692651	false
3500986368623203	false
3500988793218007	false
3500992748769953	false
3500997319803592	false
3501007159870395	false
3501069860404531	false
3501106442896957	false
3501143051251320	false
3501169957796744	false
3501181219249446	non-rumor
3501313566911009	false
3501329089852051	false
3501332705456634	false
3501337847084221	false
3501369858201171	false
3501401046586213	false
3501410584664439	false
3501429299609842	false
3501483205495370	false
3501502087940050	false
3501533528558289	false
3501712684038955	false
3501718618511248	false
3501746318309268	false
3501812546424620	false
3501836730245140	false
3501881290297597	false
3501888588979678	false
3501893492379472	false
3501895438136859	false
3501902090262385	non-rumor
3502018951541090	false
3502028510223617	false
3502046475014301	false
3502151588614522	false
3502531345366671	false
3502560654807856	non-rumor
3502570838211299	false
3502571694470352	false
3502815316353206	false
3502823666515332	false
3502884354347322	false
3502922216520685	false
3502949257220082	false
3503183173448234	false
3503200768806063	false
3503559360631269	false
3503647151075575	false
3503669317756910	false
3503676871907725	false
3503687710009782	false
3503895353461882	false
3503911920559503	false
3503918791049877	false
3503976291300771	false
3503976928323160	false
3503985849777083	false
3504025666480847	false
3504081404663103	non-rumor
3504353644270244	false
3504387072468871	false
3504394286475039	false
3504412003450064	false
3504442924082177	non-rumor
3504906071366130	false
3505168220090831	non-rumor
3505168446637010	non-rumor
3505293494965288	false
3505293927005981	false
3505305100637083	false
3505514078207940	false
3505676838179912	false
3505753517822653	false
3505814034098655	false
3505857700455984	false
3505889074147625	non-rumor
3506133253657691	false
3506150592854791	false
3506162601099827	false
3506164542817955	false
3506229823256156	false
3506620472685845	non-rumor
3506789418989200	false
3507188213489088	false
3507329591118147	false
3507555013581758	false
3507569304244685	false
3507621707066049	false
3507704809629389	non-rumor
3507874476782735	false
3507881092054394	non-rumor
3507900985440121	false
3507985437364629	false
3508028450318240	false
3508040840360783	false
3508416951695244	false
3508426460182136	non-rumor
3508455602110740	false
3508583058869083	false
3508656841096077	false
3508689455829552	false
3508957236737566	false
3509007626879908	false
3509152141445666	non-rumor
3509294178132362	false
3509466467176769	false
3509481592219934	false
3509508498195418	non-rumor
3509835758939998	false
3510203054091335	non-rumor
3510241607927503	false
3510486559337117	false
3510520051025731	false
3510535972551211	false
3510739161273887	false
3510778193690234	false
3510783452940844	false
3510802479124842	false
3510807269083133	false
3510816303317584	false
3510817628717886	false
3510821218727992	false
3510857797616558	false
3510860377096117	false
3510861841251632	false
3510876583502945	false
3510890932292530	false
3510895101576065	false
3510910511006905	false
3510914869800796	false
3510959064772874	false
3510961962636034	false
3510980376448123	false
3511082494250878	false
3511106943375346	false
3511107626565991	false
3511114191217907	false
3511117647560269	false
3511134378316968	false
3511492924642282	false
3511499119440884	false
3511601149675277	false
3511607152335110	false
3511619034372010	false
3511687216690701	false
3511691369566852	non-rumor
3511691541331050	non-rumor
3511788597024497	false
3511911129487048	false
3511915269299485	false
3512001798299989	false
3512026494175760	false
3512051848589820	non-rumor
3512296465128459	false
3512374956894100	false
3512376240679226	false
3512383823888408	false
3512553508509210	non-rumor
3512580532102919	non-rumor
3512602401672717	false
3512606659077201	false
3512642733943490	false
3512651000669866	false
3512683259172657	false
3512711013395147	false
3512912226090475	non-rumor
3512912876773964	false
3512931536474903	non-rumor
3512933638517149	false
3512941028164269	false
3512941707698187	false
3513012256273438	false
3513262479906932	false
3513290493304816	false
3513350363696034	false
3513388757542796	false
3513415538078719	non-rumor
3513445360222163	false
3513456064319145	false
3513457607556781	false
3513470567836847	non-rumor
3513487764664286	false
3513524204261047	false
3513770552486982	false
3513776416261903	false
3513822251523529	false
3513862995205247	non-rumor
3513862995205475	non-rumor
3513865146520654	non-rumor
3514003047802364	false
3514013067313963	false
3514044067395788	false
3514062409017683	false
3514155220697946	false
3514180600361613	false
3514193703878383	false
3514207993874298	false
3514227895561500	non-rumor
3514228076081484	non-rumor
3514388935498432	false
3514513053468659	non-rumor
3514757086467700	false
3514951601817568	non-rumor
3514952302549626	non-rumor
3514952948621219	non-rumor
3515105759247522	false
3515172402306293	false
3515176005258497	false
3515177133623130	false
3515232913489130	false
3515279999381858	false
3515296763540738	false
3515306498371205	false
3515314811949585	non-rumor
3515420177320341	false
3515488262771092	false
3515523134837511	false
3515526720258027	false
3515549755997342	false
3515599471078260	false
3515605083029671	false
3515617766503869	false
3515798561580059	false
3515833974728440	false
3515863422717161	false
3515909513698334	false
3515910432525662	false
3515957161081635	false
3515977071270467	false
3515996041699323	false
3516022743206833	false
3516051495056011	false
3516196189961226	false
3516204348375364	false
3516215341768548	false
3516222802868097	false
3516243602868527	false
3516263789690380	false
3516292306675519	false
3516342533967379	false
3516345091714694	false
3516361349003676	false
3516380156720562	false
3516393737842829	false
3516394706413105	false
3516395172216335	false
3516538713809703	false
3516596515554070	false
3516598901979378	false
3516618472368802	false
3516642124852390	false
3516647300535472	false
3516692619120294	false
3516747649161965	false
3516763150499458	non-rumor
3516926778845338	false
3517026347649064	false
3517105192015834	false
3517126788266160	non-rumor
3517127263003572	non-rumor
3517127279707854	non-rumor
3517436147959632	false
3517450127341666	false
3517609569657070	false
3517799466780658	false
3517835907208784	false
3517844278615947	false
3517844509331642	false
3517985131691650	false
3518033702079394	false
3518055328369428	false
3518093202527963	non-rumor
3518353152942302	false
3518396224240158	false
3518451824207957	false
3518511814617272	false
3518572129572801	non-rumor
3518713854615344	false
3518796410838100	false
3518899230287127	false
3518904050006967	false
3519124523511095	false
3519139757199506	false
3519294278985282	non-rumor
3519295285474674	non-rumor
3519366098842462	false
3519532482021237	false
3519533341933969	false
3519592385660612	false
3519882198619469	false
3520058485711818	false
3520162789675046	false
3520224013515980	false
3520331211578553	false
3520388677944154	non-rumor
3520388745059583	non-rumor
3520504910331168	false
3520628361437697	false
3520647763866891	non-rumor
3520673399481405	false
3520689485118838	non-rumor
3520696271010663	false
3520706987923093	false
3520721714145551	false
3520926761349760	false
3520966661376162	false
3520984722058542	false
3521045488918643	false
3521049788336599	false
3521052032264897	false
3521098215849074	false
3521102879439862	false
3521135469424684	false
3521266449018655	false
3521273369873226	false
3521314507286931	false
3521401111509221	false
3521404332482919	false
3521404504466636	false
3521423597056517	false
3521436003937817	false
3521475090385824	non-rumor
3521475115554592	non-rumor
3521597266900397	false
3521605651330955	false
3521621492850391	false
3521638299530621	false
3521705047522736	false
3521711376511875	false
3521716896494896	false
3521726534882819	false
3521754763285985	false
3521768570599275	false
3521769287445261	false
3521769870254421	non-rumor
3521774652437255	false
3521783459977821	false
3521784332486916	false
3521801747516950	false
3521811331081311	non-rumor
3521889047287796	false
3521891396337049	false
3521899399500318	false
3521928440481629	false
3521973127092246	false
3521978864546641	false
3521999906941401	false
3522004038267534	false
3522009113562735	false
3522018328701914	false
3522018735330496	false
3522037349608716	false
3522046464288549	false
3522057663384354	false
3522061769619828	false
3522062138528886	false
3522062918819998	false
3522065812103874	false
3522088142548790	false
3522122414861285	false
3522200353278168	non-rumor
3522367311777458	false
3522397552936483	false
3522547913686194	false
3522771311121795	false
3522812779768092	false
3522813832871598	false
3522816362039773	false
3522923463392487	non-rumor
3522924717364482	non-rumor
3523113511584631	false
3523142439447223	false
3523166905046601	false
3523221149736189	false
3523238128297682	false
3523266330931273	false
3523451346020299	false
3523834940812803	false
3523879978614833	false
3523913675764517	false
3524005681870859	non-rumor
3524006231630233	false
3524220476264802	false
3524271957181456	false
3524326160871790	false
3524337074071754	false
3524360365542040	false
3524364710316855	false
3524541773271951	false
3524928957451510	false
3524942954300053	false
3524953842289337	false
3524998339644279	false
3525022351834740	false
3525081986261659	false
3525097014637449	non-rumor
3525098818126560	non-rumor
3525657218767582	false
3525690437894314	false
3525766500915496	false
3525824579642062	non-rumor
3526019803754303	false
3526368157155355	false
3526434251143049	false
3526712279402895	false
3526791279041276	false
3527517275120435	false
3527867209657926	false
3528263013563152	false
3528353220590227	non-rumor
3528526713937206	false
3528985663560555	non-rumor
3529127883262194	false
3529185320305155	false
3529202210905711	false
3529219726806472	false
3529446583363723	non-rumor
3529447015597687	false
3529639043274611	false
3529673642807596	false
3529687797669912	false
3529692969638547	false
3529720404912831	false
3529768664816061	false
3529837316276459	false
3529973463269899	false
3530028832389621	false
3530075636834956	false
3530125637252504	false
3530173875627205	false
3530402973224216	false
3530423067768377	false
3530534610992844	non-rumor
3530665750336865	false
3530762815392792	false
3530782356144891	non-rumor
3530838043711256	false
3530838648140161	false
3530849616119957	false
3530858881251151	false
3530860848054388	false
3530990352007663	false
3531067597928787	false
3531095800442217	false
3531107364451044	false
3531109889902991	false
3531110162192187	false
3531125748419928	false
3531147474865146	false
3531157301666442	false
3531186942559097	false
3531259877515654	non-rumor
3531260229612051	non-rumor
3531260389010566	non-rumor
3531468229934700	false
3531524093331821	false
3531526790267299	false
3531534726167643	false
3531536294993622	false
3531561934436883	false
3531576794677889	false
3531579949138011	non-rumor
3531589097045397	false
3531594978010028	false
3531794916008696	false
3531807033128932	false
3531904240271599	false
3531957679551385	false
3532243463220085	false
3532262362179252	false
3532346789604306	non-rumor
3532346885827123	non-rumor
3532540005039375	false
3532583411534171	false
3532588276615864	false
3532592022444576	non-rumor
3532597747683973	false
3532600507531863	false
3532621143238365	false
3532657386723950	false
3532661769045405	false
3532716375448037	false
3532735908351193	false
3532890178917843	false
3532894309655677	false
3532899825071070	false
3533039621438092	false
3533232005844611	false
3533234900561204	false
3533257528667942	false
3533360137322410	false
3533385877725900	false
3533568158624443	false
3533599414591845	false
3533618351401336	false
3533739923211919	false
3533777328272766	false
3533779232441857	false
3533780360431082	false
3533794960801309	non-rumor
3533796081398006	false
3533931498870950	false
3533976356926086	false
3533981360632497	false
3533996732591077	false
3534023421298422	false
3534105319207573	false
3534295853120535	false
3534319119064358	false
3534320087633406	false
3534383233018984	false
3534745704603181	false
3534810259530570	false
3534827825299244	false
3534840185838771	false
3534899925192369	false
3535063637353866	false
3535158512224951	false
3535417732775353	non-rumor
3535439631439061	false
3535443205803747	non-rumor
3535471197714337	false
3535489464046592	false
3535493976947445	false
3535499165497571	false
3535515783433535	false
3535575317211561	false
3535580233029694	false
3535616832540893	false
3535619814650950	false
3535622159975022	false
3535628362541403	false
3535630157535811	false
3535633572604748	false
3535680787697664	false
3535733682311516	false
3535739217981956	false
3535775381245752	false
3535810479128076	false
3535832780539292	false
3535871284056847	false
3536160468654893	false
3536176168264005	false
3536217955856683	false
3536219285590704	false
3536326634764845	false
3536502098911595	false
3536516107985725	false
3536539063803461	false
3536550971549456	false
3536568360651934	false
3536599683987468	false
3536835835733445	false
3536853955568605	false
3536862985241757	false
3536928793715312	false
3536930908133683	false
3536931868138242	false
3536932275626915	false
3536934448194556	false
3536935073488722	false
3536936402626899	false
3536937614625154	false
3536955356580994	false
3536959203003654	false
3536960792696376	false
3536966278412964	false
3536975887764280	false
3536977289275451	false
3536994468466103	false
3537318084311339	false
3537392063163490	false
3537427450560806	false
3537595357702442	false
3537684699850722	false
3537783412546909	non-rumor
3537881727926497	false
3538021837991992	false
3538032865068550	non-rumor
3538045670262500	false
3538296473310311	false
3538303036557409	false
3538305792221794	false
3538326063612101	false
3538389174946832	false
3538425326108148	false
3538430842051545	false
3538444489794715	false
3538765136241493	false
3538819598740889	false
3539031692004076	false
3539127276222253	false
3539142166112871	false
3539241373690189	false
3539333123970420	false
3539414598665114	false
3539421439631615	false
3539478301577463	false
3539490741912632	false
3539491606180752	false
3539492730542759	false
3539493690675192	false
3539497507926156	false
3539498019737307	false
3539500829255294	false
3539506453586129	false
3539528054332151	false
3539535067086855	false
3539541443339071	false
3539552264519431	false
3539558178455634	false
3539582136032517	non-rumor
3539702516376403	false
3539723253015954	false
3539757382411974	false
3539770724065765	false
3539838806516597	false
3539934641848892	false
3540078733149734	false
3540213088929437	false
3540450231607216	false
3541210708384352	false
3541243373890933	false
3541432742624818	false
3541615299321212	false
3541619364356112	false
3541746107098884	false
3541908481526544	false
3541944652894180	false
3541995274804532	false
3542122865066218	non-rumor
3542393175448897	false
3542479737332211	false
3542645769057965	false
3542723602157480	false
3542723967098058	false
3542785078505880	false
3542852530926264	false
3543012318106246	false
3543117036842823	false
3543137035145163	false
3543183801695829	false
3543185106296917	false
3543210062202365	false
3543325993101342	false
3543335924656935	false
3543515281557515	false
3543898510979634	false
3543916475030592	non-rumor
3544268264056795	non-rumor
3544531288786944	false
3544807488491673	false
3544835879726634	false
3544867177036329	false
3544994960576079	false
3545568494205770	false
3545636475076588	false
3545679399574108	false
3546008959383242	false
3546270792350128	false
3546287011912487	false
3546644643403439	false
3547335546225411	false
3547370744190399	false
3547468505446787	false
3547708273424153	false
3547825524904328	false
3547853882402716	false
3547930159640406	false
3547977337564354	false
3548245383004433	false
3548451688069313	false
3548612241976905	false
3548798792341725	false
3549305279364765	false
3549364918002421	non-rumor
3549399257399515	false
3549630475812583	false
3549630589067248	false
3549654979963656	false
3549659249230256	false
3549661786706779	false
3549665267788019	false
3549667960651035	false
3549676018005772	false
3549679364631318	false
3549686092318187	false
3549688235790247	false
3549688521027374	false
3549694913487439	false
3549696167557624	false
3549696536243258	false
3549718543789565	false
3549735002472473	false
3549790778491622	false
3549870176387013	false
3549913478403360	false
3549938912618523	false
3549941865150351	false
3550671498093079	false
3550768910663166	false
3550798464082936	false
3550827044540327	non-rumor
